2.0400, -0.96226467, 0.56354555, -2.29273303
2.0500, -0.82123260, 0.54588271, -2.30094535
2.0600, -0.68357144, 0.52799557, -2.30778107
2.0700, -0.54931584, 0.50989147, -2.31327422
2.0800, -0.41848979, 0.49157785, -2.31745912
2.0900, -0.29110732, 0.47306224, -2.32037020
2.1000, -0.16717318, 0.45435224, -2.32204193
2.1100, -0.04668353, 0.43545555, -2.32250876
2.1200, 0.07037341, 0.41637993, -2.32180503
2.1300, 0.18401670, 0.39713322, -2.31996486
2.1400, 0.29427207, 0.37772332, -2.31702214
2.1500, 0.40117135, 0.35815821, -2.31301043
2.1600, 0.50475186, 0.33844593, -2.30796291
2.1700, 0.60505587, 0.31859458, -2.30191235
2.1800, 0.70213009, 0.29861232, -2.29489105
2.1900, 0.79602518, 0.27850736, -2.28693080
2.2000, 0.88679527, 0.25828796, -2.27806284
2.2100, 0.97449752, 0.23796242, -2.26831787
2.2200, 1.05919174, 0.21753911, -2.25772595
2.2300, 1.14093994, 0.19702640, -2.24631655
2.2400, 1.21980603, 0.17643274, -2.23411849
2.2500, 1.29585545, 0.15576658, -2.22115994
2.2600, 1.36915488, 0.13503642, -2.20746839
2.2700, 1.43977192, 0.11425076, -2.19307067
2.2800, 1.50777486, 0.09341816, -2.17799292
2.2900, 1.57323241, 0.07254718, -2.16226060
2.3000, 1.63621348, 0.05164638, -2.14589846
2.3100, 1.69678700, 0.03072437, -2.12893059
2.3200, 1.75502169, 0.00978973, -2.11138038
2.3300, 1.81098595, -0.01114894, -2.09327052
2.3400, 1.86474764, -0.03208302, -2.07462304
2.3500, 1.91637402, -0.05300392, -2.05545930
2.3600, 1.96593156, -0.07390304, -2.03579998
2.3700, 2.01348586, -0.09477180, -2.01566512
2.3800, 2.05910159, -0.11560161, -1.99507411
2.3900, 2.10284233, -0.13638392, -1.97404569
2.4000, 2.14477059, -0.15711018, -1.95259798
2.4100, 2.18494766, -0.17777189, -1.93074850
2.4200, 2.22343362, -0.19836056, -1.90851417
2.4300, 2.26028726, -0.21886771, -1.88591129
2.4400, 2.29556608, -0.23928494, -1.86295563
2.4500, 2.32932621, -0.25960383, -1.83966237
2.4600, 2.36162245, -0.27981606, -1.81604615
2.4700, 2.39250819, -0.29991331, -1.79212107
2.4800, 2.42203546, -0.31988732, -1.76790071
2.4900, 2.45025488, -0.33972988, -1.74339816
2.5000, 2.47721567, -0.35943285, -1.71862601
2.5100, 2.50296568, -0.37898813, -1.69359635
2.5200, 2.52755135, -0.39838768, -1.66832083
2.5300, 2.55101776, -0.41762353, -1.64281066
2.5400, 2.57340862, -0.43668777, -1.61707657
2.5500, 2.59476629, -0.45557258, -1.59112891
2.5600, 2.61513181, -0.47427018, -1.56497759
2.5700, 2.63454491, -0.49277291, -1.53863214
2.5800, 2.65304401, -0.51107316, -1.51210170
2.5900, 2.67066627, -0.52916340, -1.48539504
2.6000, 2.68744763, -0.54703620, -1.45852056
2.6100, 2.70342277, -0.56468423, -1.43148633
2.6200, 2.71862520, -0.58210022, -1.40430008
2.6300, 2.73308727, -0.59927702, -1.37696921
2.6400, 2.74684015, -0.61620758, -1.34950081
2.6500, 2.75991392, -0.63288493, -1.32190167
2.6600, 2.77233758, -0.64930223, -1.29417829
2.6700, 2.78413904, -0.66545272, -1.26633690
2.6800, 2.79534520, -0.68132978, -1.23838345
2.6900, 2.80598193, -0.69692687, -1.21032363
2.7000, 2.81607412, -0.71223759, -1.18216289
2.7100, 2.82564571, -0.72725565, -1.15390643
2.7200, 2.83471972, -0.74197488, -1.12555924
2.7300, 2.84331824, -0.75638922, -1.09712605
2.7400, 2.85146251, -0.77049276, -1.06861143
2.7500, 2.85917287, -0.78427969, -1.04001970
2.7600, 2.86646888, -0.79774437, -1.01135501
2.7700, 2.87336926, -0.81088124, -0.98262132
2.7800, 2.87989195, -0.82368492, -0.95382240
2.7900, 2.88605413, -0.83615014, -0.92496186
2.8000, 2.89187225, -0.84827178, -0.89604313
2.8100, 2.89736202, -0.86004486, -0.86706951
2.8200, 2.90253846, -0.87146454, -0.83804413
2.8300, 2.90741591, -0.88252614, -0.80896997
2.8400, 2.91200806, -0.89322509, -0.77984989
2.8500, 2.91632794, -0.90355702, -0.75068661
2.8600, 2.92038796, -0.91351767, -0.72148273
2.8700, 2.92419993, -0.92310294, -0.69224073
2.8800, 2.92777506, -0.93230891, -0.66296298
2.8900, 2.93112400, -0.94113179, -0.63365174
2.9000, 2.93425682, -0.94956795, -0.60430917
2.9100, 2.93718304, -0.95761393, -0.57493734
2.9200, 2.93991167, -0.96526642, -0.54553823
2.9300, 2.94245120, -0.97252227, -0.51611371
2.9400, 2.94480957, -0.97937851, -0.48666562
2.9500, 2.94699429, -0.98583232, -0.45719568
2.9600, 2.94901232, -0.99188104, -0.42770555
2.9700, 2.95087018, -0.99752219, -0.39819685
2.9800, 2.95257393, -1.00275345, -0.36867111
2.9900, 2.95412916, -1.00757267, -0.33912982
3.0000, 2.95554100, -1.01197788, -0.30957441
3.0100, 2.95681416, -1.01596726, -0.28000627
3.0200, 2.95795292, -1.01953917, -0.25042674
3.0300, 2.95896110, -1.02269215, -0.22083713
3.0400, 2.95984214, -1.02542490, -0.19123871
3.0500, 2.96059903, -1.02773629, -0.16163272
3.0600, 2.96123437, -1.02962538, -0.13202037
3.0700, 2.96175035, -1.03109139, -0.10240287
3.0800, 2.96214873, -1.03213372, -0.07278138
3.0900, 2.96243090, -1.03275193, -0.04315707
3.1000, 2.96259784, -1.03294579, -0.01353109
3.1100, 2.96265012, -1.03271520, 0.01609541
3.1200, 2.96258793, -1.03206026, 0.04572129
3.1300, 2.96241104, -1.03098124, 0.07534540
3.1400, 2.96211886, -1.02947858, 0.10496659
3.1500, 2.96171036, -1.02755291, 0.13458369
3.1600, 2.96118413, -1.02520501, 0.16419553
3.1700, 2.96053836, -1.02243584, 0.19380091
3.1800, 2.95977083, -1.01924655, 0.22339862
3.1900, 2.95887891, -1.01563844, 0.25298741
3.2000, 2.95785957, -1.01161300, 0.28256601
3.2100, 2.95670934, -1.00717189, 0.31213310
3.2200, 2.95542435, -1.00231692, 0.34168734
3.2300, 2.95400028, -0.99705009, 0.37122735
3.2400, 2.95243241, -0.99137357, 0.40075167
3.2500, 2.95071555, -0.98528968, 0.43025883
3.2600, 2.94884407, -0.97880094, 0.45974727
3.2700, 2.94681187, -0.97191000, 0.48921539
3.2800, 2.94461241, -0.96461969, 0.51866151
3.2900, 2.94223866, -0.95693302, 0.54808390
3.3000, 2.93968309, -0.94885314, 0.57748073
3.3100, 2.93693770, -0.94038336, 0.60685010
3.3200, 2.93399395, -0.93152718, 0.63619004
3.3300, 2.93084282, -0.92228823, 0.66549847
3.3400, 2.92747471, -0.91267030, 0.69477322
3.3500, 2.92387950, -0.90267736, 0.72401201
3.3600, 2.92004652, -0.89231349, 0.75321248
3.3700, 2.91596448, -0.88158297, 0.78237212
3.3800, 2.91162153, -0.87049020, 0.81148834
3.3900, 2.90700521, -0.85903974, 0.84055839
3.4000, 2.90210243, -0.84723630, 0.86957942
3.4100, 2.89689945, -0.83508472, 0.89854841
3.4200, 2.89138186, -0.82259000, 0.92746223
3.4300, 2.88553460, -0.80975727, 0.95631757
3.4400, 2.87934187, -0.79659181, 0.98511099
3.4500, 2.87278718, -0.78309903, 1.01383887
3.4600, 2.86585328, -0.76928446, 1.04249740
3.4700, 2.85852216, -0.75515379, 1.07108262
3.4800, 2.85077502, -0.74071282, 1.09959037
3.4900, 2.84259225, -0.72596749, 1.12801629
3.5000, 2.83395343, -0.71092386, 1.15635583
3.5100, 2.82483724, -0.69558810, 1.18460420
3.5200, 2.81522150, -0.67996652, 1.21275641
3.5300, 2.80508314, -0.66406553, 1.24080725
3.5400, 2.79439813, -0.64789168, 1.26875123
3.5500, 2.78314148, -0.63145161, 1.29658264
3.5600, 2.77128724, -0.61475207, 1.32429551
3.5700, 2.75880843, -0.59779992, 1.35188360
3.5800, 2.74567704, -0.58060213, 1.37934037
3.5900, 2.73186398, -0.56316577, 1.40665901
3.6000, 2.71733908, -0.54549800, 1.43383240
3.6100, 2.70207106, -0.52760609, 1.46085311
3.6200, 2.68602748, -0.50949737, 1.48771338
3.6300, 2.66917473, -0.49117931, 1.51440513
3.6400, 2.65147800, -0.47265941, 1.54091991
3.6500, 2.63290128, -0.45394529, 1.56724892
3.6600, 2.61340729, -0.43504465, 1.59338300
3.6700, 2.59295748, -0.41596524, 1.61931257
3.6800, 2.57151202, -0.39671491, 1.64502769
3.6900, 2.54902976, -0.37730156, 1.67051799
3.7000, 2.52546822, -0.35773319, 1.69577267
3.7100, 2.50078357, -0.33801781, 1.72078051
3.7200, 2.47493062, -0.31816355, 1.74552981
3.7300, 2.44786280, -0.29817854, 1.77000844
3.7400, 2.41953214, -0.27807102, 1.79420376
3.7500, 2.38988931, -0.25784923, 1.81810266
3.7600, 2.35888356, -0.23752149, 1.84169149
3.7700, 2.32646275, -0.21709615, 1.86495612
3.7800, 2.29257335, -0.19658161, 1.88788185
3.7900, 2.25716046, -0.17598629, 1.91045346
3.8000, 2.22016783, -0.15531865, 1.93265514
3.8100, 2.18153784, -0.13458720, 1.95447051
3.8200, 2.14121159, -0.11380044, 1.97588263
3.8300, 2.09912889, -0.09296692, 1.99687392
3.8400, 2.05522834, -0.07209520, 2.01742620
3.8500, 2.00944735, -0.05119385, 2.03752068
3.8600, 1.96172223, -0.03027147, 2.05713790
3.8700, 1.91198823, -0.00933665, 2.07625778
3.8800, 1.86017967, 0.01160201, 2.09485958
3.8900, 1.80623000, 0.03253589, 2.11292188
3.9000, 1.75007192, 0.05345641, 2.13042260
3.9100, 1.69163750, 0.07435497, 2.14733897
3.9200, 1.63085832, 0.09522297, 2.16364755
3.9300, 1.56766562, 0.11605184, 2.17932421
3.9400, 1.50199048, 0.13683303, 2.19434412
3.9500, 1.43376399, 0.15755799, 2.20868176
3.9600, 1.36291747, 0.17821821, 2.22231093
3.9700, 1.28938267, 0.19880520, 2.23520476
3.9800, 1.21309207, 0.21931050, 2.24733568
3.9900, 1.13397908, 0.23972568, 2.25867547
4.0000, 1.05197839, 0.26004236, 2.26919525
4.0100, 0.96702624, 0.28025218, 2.27886552
4.0200, 0.87906078, 0.30034685, 2.28765612
4.0300, 0.78802243, 0.32031811, 2.29553635
4.0400, 0.69385426, 0.34015774, 2.30247489
4.0500, 0.59650244, 0.35985760, 2.30843991
4.0600, 0.49591662, 0.37940959, 2.31339908
4.0700, 0.39205046, 0.39880568, 2.31731958
4.0800, 0.28486209, 0.41803790, 2.32016821
4.0900, 0.17431465, 0.43709834, 2.32191135
4.1000, 0.06037682, 0.45597918, 2.32251512
4.1100, -0.05697658, 0.47467265, 2.32194535
4.1200, -0.17776401, 0.49317108, 2.32016771
4.1300, -0.30199659, 0.51146686, 2.31714775
4.1400, -0.42967744, 0.52955247, 2.31285097
4.1500, -0.56080103, 0.54742049, 2.30724296
4.1600, -0.69535249, 0.56506357, 2.30028944
4.1700, -0.83330695, 0.58247446, 2.29195637
4.1800, -0.97462880, 0.59964601, 2.28221008
4.1900, -1.11927098, 0.61657116, 2.27101737
4.2000, -1.26717434, 0.63324296, 2.25834563
4.2100, -1.41826685, 0.64965455, 2.24416296
